,DATE,BASEL_pleasant_weather,BELGRADE_pleasant_weather,BUDAPEST_pleasant_weather,DEBILT_pleasant_weather,DUSSELDORF_pleasant_weather,HEATHROW_pleasant_weather,KASSEL_pleasant_weather,LJUBLJANA_pleasant_weather,MAASTRICHT_pleasant_weather,MADRID_pleasant_weather,MUNCHENB_pleasant_weather,OSLO_pleasant_weather,SONNBLICK_pleasant_weather,STOCKHOLM_pleasant_weather,VALENTIA_pleasant_weather
375,19610110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,19610111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,19610112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,19610113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,19610114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,19610115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,19610116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,19610117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,19610118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,19610119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,19610120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,19610121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,19610122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,19610123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,19610124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,19610125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,19610126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,19610127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,19610128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,19610129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,19610130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,19610131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,19610201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,19610202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,19610203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,19610204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,19610205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,19610206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,19610207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,19610208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,19610209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,19610210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,19610211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,19610212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
409,19610213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,19610214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,19610215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,19610216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,19610217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,19610218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,19610219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,19610220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,19610221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,19610222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,19610223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,19610224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,19610225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,19610226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,19610227,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424,19610228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,19610301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
426,19610302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427,19610303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
428,19610304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,19610305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,19610306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,19610307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,19610308,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
433,19610309,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
434,19610310,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
435,19610311,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
436,19610312,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
437,19610313,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
438,19610314,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
439,19610315,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
440,19610316,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
441,19610317,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
442,19610318,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
443,19610319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,19610320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,19610321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,19610322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,19610323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,19610324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,19610325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,19610326,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
451,19610327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
452,19610328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
453,19610329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
454,19610330,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
455,19610331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
456,19610401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
457,19610402,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
458,19610403,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
459,19610404,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
460,19610405,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
461,19610406,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
462,19610407,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
463,19610408,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
464,19610409,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
465,19610410,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
466,19610411,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
467,19610412,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0
468,19610413,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0
469,19610414,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
470,19610415,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
471,19610416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
472,19610417,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
473,19610418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
474,19610419,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
475,19610420,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
476,19610421,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
477,19610422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,19610423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,19610424,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
480,19610425,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
481,19610426,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
482,19610427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
483,19610428,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
484,19610429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485,19610430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
486,19610501,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
487,19610502,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
488,19610503,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
489,19610504,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
490,19610505,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
491,19610506,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
492,19610507,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
493,19610508,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
494,19610509,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
495,19610510,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
496,19610511,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
497,19610512,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
498,19610513,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
499,19610514,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
500,19610515,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
501,19610516,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
502,19610517,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
503,19610518,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
504,19610519,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
505,19610520,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
506,19610521,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
507,19610522,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
508,19610523,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
509,19610524,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0
510,19610525,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0
511,19610526,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
512,19610527,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
513,19610528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,19610529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,19610530,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
516,19610531,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
517,19610601,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
518,19610602,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
519,19610603,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
520,19610604,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0
521,19610605,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0
522,19610606,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
523,19610607,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
524,19610608,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
525,19610609,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
526,19610610,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0
527,19610611,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
528,19610612,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
529,19610613,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
530,19610614,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
531,19610615,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
532,19610616,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
533,19610617,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
534,19610618,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0
535,19610619,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
536,19610620,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
537,19610621,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
538,19610622,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0
539,19610623,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
540,19610624,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
541,19610625,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
542,19610626,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
543,19610627,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
544,19610628,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
545,19610629,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
546,19610630,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
547,19610701,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
548,19610702,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
549,19610703,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0
550,19610704,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
551,19610705,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
552,19610706,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0
553,19610707,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
554,19610708,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
555,19610709,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
556,19610710,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
557,19610711,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0
558,19610712,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
559,19610713,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
560,19610714,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
561,19610715,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
562,19610716,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
563,19610717,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
564,19610718,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1
565,19610719,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
566,19610720,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0
567,19610721,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1
568,19610722,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1
569,19610723,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
570,19610724,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
571,19610725,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
572,19610726,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0
573,19610727,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
574,19610728,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
575,19610729,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
576,19610730,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0
577,19610731,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
578,19610801,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0
579,19610802,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
580,19610803,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0
581,19610804,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
582,19610805,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
583,19610806,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0
584,19610807,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0
585,19610808,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0
586,19610809,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
587,19610810,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0
588,19610811,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0
589,19610812,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
590,19610813,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
591,19610814,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
592,19610815,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
593,19610816,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
594,19610817,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
595,19610818,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0
596,19610819,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
597,19610820,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
598,19610821,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
599,19610822,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
600,19610823,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0
601,19610824,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
602,19610825,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0
603,19610826,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
604,19610827,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
605,19610828,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
606,19610829,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
607,19610830,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
608,19610831,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1
609,19610901,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
610,19610902,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
611,19610903,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
612,19610904,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
613,19610905,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
614,19610906,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
615,19610907,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
616,19610908,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
617,19610909,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0
618,19610910,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
619,19610911,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
620,19610912,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0
621,19610913,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
622,19610914,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
623,19610915,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
624,19610916,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
625,19610917,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
626,19610918,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
627,19610919,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0
628,19610920,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0
629,19610921,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
630,19610922,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
631,19610923,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0
632,19610924,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
633,19610925,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
634,19610926,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0
635,19610927,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
636,19610928,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0
637,19610929,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
638,19610930,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
639,19611001,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
640,19611002,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
641,19611003,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
642,19611004,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
643,19611005,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
644,19611006,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0
645,19611007,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
646,19611008,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
647,19611009,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
648,19611010,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
649,19611011,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
650,19611012,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
651,19611013,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
652,19611014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,19611015,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
654,19611016,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
655,19611017,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
656,19611018,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
657,19611019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
658,19611020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,19611021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
660,19611022,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
661,19611023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,19611024,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
663,19611025,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
664,19611026,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
665,19611027,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
666,19611028,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
667,19611029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,19611030,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
669,19611031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
670,19611101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,19611102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,19611103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,19611104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,19611105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,19611106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,19611107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,19611108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,19611109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,19611110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,19611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,19611112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,19611113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,19611114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,19611115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,19611116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,19611117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,19611118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,19611119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,19611120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,19611121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,19611122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,19611123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,19611124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,19611125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,19611126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,19611127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,19611128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,19611129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,19611130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,19611201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,19611202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,19611203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,19611204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
704,19611205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,19611206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,19611207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,19611208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,19611209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,19611210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,19611211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,19611212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,19611213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,19611214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,19611215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,19611216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,19611217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,19611218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,19611219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,19611220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,19611221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,19611222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,19611223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,19611224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,19611225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,19611226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,19611227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,19611228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,19611229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,19611230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,19611231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,19620101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,19620102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,19620103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,19620104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,19620105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,19620106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,19620107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,19620108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,19620109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,19620110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,19620111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,19620112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,19620113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,19620114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,19620115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,19620116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,19620117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,19620118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,19620119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,19620120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,19620121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,19620122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,19620123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,19620124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,19620125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,19620126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
